respondent_id,year,org_encouragement,org_preparedness,policy_suits_me,choice_autonomy
2021_1204,2021,,,Somewhat disagree,Somewhat agree
2021_1205,2021,,,Somewhat agree,Neither agree nor disagree
2021_1206,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1207,2021,,,Strongly agree,Strongly agree
2021_1208,2021,,,Strongly agree,Strongly agree
2021_1209,2021,,,Somewhat agree,Somewhat disagree
2021_1210,2021,,,Strongly agree,Strongly agree
2021_1211,2021,,,Strongly agree,Strongly agree
2021_1212,2021,,,Strongly agree,Somewhat disagree
2021_1213,2021,,,Somewhat agree,Strongly agree
2021_1214,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1215,2021,,,Somewhat agree,Somewhat agree
2021_1216,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1217,2021,,,Somewhat agree,Somewhat disagree
2021_1218,2021,,,Somewhat agree,Somewhat disagree
2021_1219,2021,,,Strongly disagree,Strongly disagree
2021_1220,2021,,,Neither agree nor disagree,Somewhat agree
2021_1221,2021,,,Neither agree nor disagree,Somewhat agree
2021_1222,2021,,,Strongly agree,Strongly agree
2021_1223,2021,,,Strongly agree,Strongly agree
2021_1224,2021,,,Strongly agree,Strongly agree
2021_1225,2021,,,Somewhat agree,Somewhat disagree
2021_1226,2021,,,Strongly agree,Strongly agree
2021_1227,2021,,,Somewhat agree,Somewhat agree
2021_1228,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1229,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1230,2021,,,Somewhat disagree,Somewhat agree
2021_1231,2021,,,Somewhat agree,Strongly agree
2021_1232,2021,,,Somewhat disagree,Somewhat disagree
2021_1233,2021,,,Strongly agree,Strongly agree
2021_1234,2021,,,Strongly agree,Strongly agree
2021_1235,2021,,,Strongly agree,Strongly agree
2021_1236,2021,,,Somewhat agree,Strongly agree
2021_1237,2021,,,Somewhat disagree,Strongly disagree
2021_1238,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1239,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1240,2021,,,Somewhat agree,Strongly disagree
2021_1241,2021,,,Somewhat agree,Somewhat agree
2021_1242,2021,,,Somewhat agree,Strongly agree
2021_1243,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1244,2021,,,Somewhat agree,Somewhat agree
2021_1245,2021,,,Somewhat agree,Somewhat agree
2021_1246,2021,,,Strongly agree,Strongly disagree
2021_1247,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1248,2021,,,Strongly disagree,Strongly disagree
2021_1249,2021,,,Strongly agree,Strongly agree
2021_1250,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1251,2021,,,Strongly disagree,Strongly disagree
2021_1252,2021,,,Somewhat disagree,Somewhat disagree
2021_1253,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1254,2021,,,Strongly disagree,Strongly disagree
2021_1255,2021,,,Neither agree nor disagree,Somewhat agree
2021_1256,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1257,2021,,,Somewhat agree,Strongly disagree
2021_1258,2021,,,Strongly disagree,Strongly disagree
2021_1259,2021,,,Strongly agree,Strongly agree
2021_1260,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1261,2021,,,Somewhat agree,Somewhat agree
2021_1262,2021,,,Somewhat agree,Somewhat agree
2021_1263,2021,,,Strongly agree,Strongly agree
2021_1264,2021,,,Strongly agree,Strongly agree
2021_1265,2021,,,Somewhat agree,Neither agree nor disagree
2021_1266,2021,,,Strongly agree,Somewhat agree
2021_1267,2021,,,Strongly agree,Strongly agree
2021_1268,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1269,2021,,,Strongly agree,Strongly agree
2021_1270,2021,,,Neither agree nor disagree,Strongly agree
2021_1271,2021,,,Strongly agree,Strongly agree
2021_1272,2021,,,Strongly agree,Strongly agree
2021_1273,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1274,2021,,,Somewhat disagree,Strongly agree
2021_1275,2021,,,Strongly agree,Strongly agree
2021_1276,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1277,2021,,,Strongly agree,Strongly agree
2021_1278,2021,,,Neither agree nor disagree,Strongly disagree
2021_1279,2021,,,Strongly disagree,Somewhat disagree
2021_1280,2021,,,Neither agree nor disagree,Strongly agree
2021_1281,2021,,,Strongly agree,Strongly agree
2021_1282,2021,,,Strongly agree,Strongly agree
2021_1283,2021,,,Somewhat agree,Somewhat disagree
2021_1284,2021,,,Strongly agree,Somewhat agree
2021_1285,2021,,,Strongly agree,Strongly agree
2021_1286,2021,,,Strongly agree,Strongly agree
2021_1287,2021,,,Strongly agree,Strongly agree
2021_1288,2021,,,Somewhat agree,Somewhat disagree
2021_1289,2021,,,Strongly agree,Strongly agree
2021_1290,2021,,,Strongly disagree,Strongly disagree
2021_1291,2021,,,Strongly disagree,Strongly disagree
2021_1292,2021,,,Strongly agree,Strongly agree
2021_1293,2021,,,Strongly agree,Strongly agree
2021_1294,2021,,,Strongly agree,Strongly agree
2021_1295,2021,,,Somewhat agree,Neither agree nor disagree
2021_1296,2021,,,Somewhat agree,Somewhat disagree
2021_1297,2021,,,Neither agree nor disagree,Somewhat agree
2021_1298,2021,,,Strongly disagree,Strongly disagree
2021_1299,2021,,,Strongly agree,Strongly agree
2021_1300,2021,,,Strongly disagree,Strongly disagree
2021_1301,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1302,2021,,,Strongly agree,Strongly agree
2021_1303,2021,,,Somewhat agree,Strongly agree
2021_1304,2021,,,Strongly agree,Strongly agree
2021_1305,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1306,2021,,,Strongly agree,Somewhat disagree
2021_1307,2021,,,Strongly agree,Somewhat disagree
2021_1308,2021,,,Strongly agree,Strongly agree
2021_1309,2021,,,Somewhat disagree,Somewhat agree
2021_1310,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1311,2021,,,Strongly agree,Strongly agree
2021_1312,2021,,,Strongly agree,Strongly agree
2021_1313,2021,,,Strongly agree,Strongly agree
2021_1314,2021,,,Somewhat agree,Neither agree nor disagree
2021_1315,2021,,,Strongly agree,Strongly agree
2021_1316,2021,,,Somewhat agree,Somewhat disagree
2021_1317,2021,,,Somewhat agree,Somewhat agree
2021_1318,2021,,,Strongly agree,Strongly agree
2021_1319,2021,,,Somewhat agree,Somewhat agree
2021_1320,2021,,,Strongly disagree,Strongly disagree
2021_1321,2021,,,Neither agree nor disagree,Strongly agree
2021_1322,2021,,,Strongly agree,Strongly agree
2021_1323,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1324,2021,,,Strongly agree,Strongly disagree
2021_1325,2021,,,Somewhat agree,Somewhat agree
2021_1326,2021,,,Strongly agree,Strongly agree
2021_1327,2021,,,Strongly agree,Somewhat agree
2021_1328,2021,,,Somewhat disagree,Strongly disagree
2021_1329,2021,,,Strongly agree,Strongly agree
2021_1330,2021,,,Strongly agree,Somewhat agree
2021_1331,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1332,2021,,,Somewhat agree,Somewhat disagree
2021_1333,2021,,,Strongly agree,Neither agree nor disagree
2021_1334,2021,,,Strongly disagree,Strongly disagree
2021_1335,2021,,,Somewhat disagree,Somewhat disagree
2021_1336,2021,,,Strongly agree,Neither agree nor disagree
2021_1337,2021,,,Somewhat agree,Somewhat agree
2021_1338,2021,,,Neither agree nor disagree,Somewhat agree
2021_1339,2021,,,Somewhat agree,Somewhat agree
2021_1340,2021,,,Somewhat agree,Somewhat agree
2021_1341,2021,,,Somewhat agree,Somewhat agree
2021_1342,2021,,,Strongly agree,Strongly agree
2021_1343,2021,,,Somewhat agree,Somewhat agree
2021_1344,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1345,2021,,,Somewhat agree,Strongly agree
2021_1346,2021,,,Strongly agree,Strongly agree
2021_1347,2021,,,Somewhat agree,Somewhat agree
2021_1348,2021,,,Somewhat agree,Somewhat agree
2021_1349,2021,,,Somewhat agree,Somewhat agree
2021_1350,2021,,,Neither agree nor disagree,Somewhat agree
2021_1351,2021,,,Strongly agree,Strongly disagree
2021_1352,2021,,,Strongly agree,Strongly agree
2021_1353,2021,,,Somewhat disagree,Somewhat disagree
2021_1354,2021,,,Strongly agree,Strongly agree
2021_1355,2021,,,Strongly agree,Somewhat agree
2021_1356,2021,,,Somewhat agree,Somewhat agree
2021_1357,2021,,,Somewhat agree,Somewhat agree
2021_1358,2021,,,Somewhat agree,Neither agree nor disagree
2021_1359,2021,,,Strongly disagree,Neither agree nor disagree
2021_1360,2021,,,Strongly agree,Somewhat agree
2021_1361,2021,,,Somewhat agree,Neither agree nor disagree
2021_1362,2021,,,Somewhat agree,Strongly agree
2021_1363,2021,,,Strongly agree,Strongly agree
2021_1364,2021,,,Strongly agree,Strongly agree
2021_1365,2021,,,Strongly agree,Strongly agree
2021_1366,2021,,,Somewhat agree,Neither agree nor disagree
2021_1367,2021,,,Somewhat agree,Somewhat disagree
2021_1368,2021,,,Somewhat agree,Neither agree nor disagree
2021_1369,2021,,,Strongly agree,Strongly agree
2021_1370,2021,,,Strongly agree,Strongly agree
2021_1371,2021,,,Somewhat agree,Somewhat disagree
2021_1372,2021,,,Strongly agree,Somewhat agree
2021_1373,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1374,2021,,,Strongly agree,Somewhat agree
2021_1375,2021,,,Somewhat agree,Somewhat agree
2021_1376,2021,,,Somewhat agree,Strongly agree
2021_1377,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1378,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1379,2021,,,Somewhat agree,Neither agree nor disagree
2021_1380,2021,,,Strongly agree,Strongly agree
2021_1381,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1382,2021,,,Somewhat agree,Strongly disagree
2021_1383,2021,,,Somewhat agree,Strongly disagree
2021_1384,2021,,,Neither agree nor disagree,Somewhat agree
2021_1385,2021,,,Somewhat agree,Strongly agree
2021_1386,2021,,,Somewhat agree,Somewhat agree
2021_1387,2021,,,Somewhat agree,Neither agree nor disagree
2021_1388,2021,,,Somewhat agree,Somewhat agree
2021_1389,2021,,,Strongly agree,Strongly agree
2021_1390,2021,,,Strongly agree,Somewhat agree
2021_1391,2021,,,Strongly agree,Somewhat agree
2021_1392,2021,,,Somewhat agree,Neither agree nor disagree
2021_1393,2021,,,Strongly agree,Somewhat agree
2021_1394,2021,,,Somewhat agree,Somewhat disagree
2021_1395,2021,,,Strongly agree,Strongly agree
2021_1396,2021,,,Neither agree nor disagree,Somewhat agree
2021_1397,2021,,,Strongly agree,Strongly agree
2021_1398,2021,,,Somewhat agree,Strongly agree
2021_1399,2021,,,Strongly disagree,Strongly disagree
2021_1400,2021,,,Strongly agree,Strongly agree
2021_1401,2021,,,Strongly agree,Strongly agree
2021_1402,2021,,,Strongly agree,Strongly agree
2021_1403,2021,,,Somewhat agree,Somewhat disagree
2021_1404,2021,,,Somewhat agree,Somewhat agree
2021_1405,2021,,,Neither agree nor disagree,Somewhat agree
2021_1406,2021,,,Somewhat agree,Neither agree nor disagree
2021_1407,2021,,,Somewhat agree,Somewhat agree
2021_1408,2021,,,Somewhat disagree,Neither agree nor disagree
2021_1409,2021,,,Strongly agree,Somewhat agree
2021_1410,2021,,,Somewhat agree,Somewhat agree
2021_1411,2021,,,Neither agree nor disagree,Strongly disagree
2021_1412,2021,,,Strongly agree,Strongly agree
2021_1413,2021,,,Strongly disagree,Strongly disagree
2021_1414,2021,,,Strongly agree,Strongly agree
2021_1415,2021,,,Strongly agree,Strongly disagree
2021_1416,2021,,,Somewhat agree,Somewhat agree
2021_1417,2021,,,Strongly agree,Somewhat agree
2021_1418,2021,,,Strongly agree,Somewhat agree
2021_1419,2021,,,Strongly agree,Strongly agree
2021_1420,2021,,,Somewhat agree,Somewhat disagree
2021_1421,2021,,,Somewhat agree,Neither agree nor disagree
2021_1422,2021,,,Strongly agree,Strongly disagree
2021_1423,2021,,,Strongly agree,Strongly agree
2021_1424,2021,,,Somewhat agree,Somewhat agree
2021_1425,2021,,,Strongly disagree,Strongly disagree
2021_1426,2021,,,Strongly agree,Strongly agree
2021_1427,2021,,,Somewhat disagree,Somewhat agree
2021_1428,2021,,,Strongly agree,Strongly agree
2021_1429,2021,,,Neither agree nor disagree,Somewhat agree
2021_1430,2021,,,Strongly disagree,Strongly disagree
2021_1431,2021,,,Strongly agree,Strongly agree
2021_1432,2021,,,Strongly agree,Neither agree nor disagree
2021_1433,2021,,,Somewhat agree,Somewhat agree
2021_1434,2021,,,Strongly disagree,Strongly disagree
2021_1435,2021,,,Strongly agree,Somewhat agree
2021_1436,2021,,,Somewhat agree,Somewhat agree
2021_1437,2021,,,Somewhat agree,Strongly agree
2021_1438,2021,,,Strongly disagree,Strongly disagree
2021_1439,2021,,,Strongly agree,Somewhat agree
2021_1440,2021,,,Strongly disagree,Strongly disagree
2021_1441,2021,,,Somewhat disagree,Strongly disagree
2021_1442,2021,,,Somewhat agree,Somewhat disagree
2021_1443,2021,,,Somewhat agree,Somewhat agree
2021_1444,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1445,2021,,,Somewhat agree,Somewhat disagree
2021_1446,2021,,,Somewhat agree,Somewhat disagree
2021_1447,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1448,2021,,,Strongly agree,Strongly agree
2021_1449,2021,,,Somewhat agree,Neither agree nor disagree
2021_1450,2021,,,Strongly agree,Strongly agree
2021_1451,2021,,,Somewhat agree,Strongly disagree
2021_1452,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1453,2021,,,Strongly agree,Strongly agree
2021_1454,2021,,,Somewhat agree,Somewhat agree
2021_1455,2021,,,Somewhat agree,Somewhat agree
2021_1456,2021,,,Strongly agree,Strongly agree
2021_1457,2021,,,Somewhat agree,Somewhat agree
2021_1458,2021,,,Somewhat agree,Strongly agree
2021_1459,2021,,,Strongly agree,Somewhat agree
2021_1460,2021,,,Neither agree nor disagree,Strongly agree
2021_1461,2021,,,Strongly agree,Strongly agree
2021_1462,2021,,,Neither agree nor disagree,Strongly disagree
2021_1463,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1464,2021,,,Somewhat agree,Neither agree nor disagree
2021_1465,2021,,,Strongly agree,Somewhat disagree
2021_1466,2021,,,Somewhat agree,Somewhat agree
2021_1467,2021,,,Strongly agree,Somewhat agree
2021_1468,2021,,,Strongly agree,Strongly agree
2021_1469,2021,,,Somewhat agree,Strongly agree
2021_1470,2021,,,Neither agree nor disagree,Strongly disagree
2021_1471,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1472,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1473,2021,,,Strongly agree,Strongly agree
2021_1474,2021,,,Strongly agree,Somewhat agree
2021_1475,2021,,,Neither agree nor disagree,Strongly disagree
2021_1476,2021,,,Somewhat agree,Somewhat agree
2021_1477,2021,,,Strongly agree,Strongly agree
2021_1478,2021,,,Somewhat agree,Somewhat disagree
2021_1479,2021,,,Somewhat agree,Neither agree nor disagree
2021_1480,2021,,,Somewhat disagree,Strongly disagree
2021_1481,2021,,,Neither agree nor disagree,Somewhat agree
2021_1482,2021,,,Somewhat agree,Neither agree nor disagree
2021_1483,2021,,,Neither agree nor disagree,Somewhat agree
2021_1484,2021,,,Somewhat agree,Somewhat agree
2021_1485,2021,,,Somewhat disagree,Strongly disagree
2021_1486,2021,,,Strongly agree,Strongly agree
2021_1487,2021,,,Somewhat agree,Strongly agree
2021_1488,2021,,,Neither agree nor disagree,Strongly disagree
2021_1489,2021,,,Strongly agree,Strongly agree
2021_1490,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1491,2021,,,Somewhat agree,Somewhat disagree
2021_1492,2021,,,Strongly agree,Strongly agree
2021_1493,2021,,,Somewhat agree,Strongly agree
2021_1494,2021,,,Neither agree nor disagree,Strongly disagree
2021_1495,2021,,,Strongly agree,Strongly agree
2021_1496,2021,,,Somewhat agree,Strongly disagree
2021_1497,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1498,2021,,,Somewhat agree,Somewhat agree
2021_1499,2021,,,Strongly agree,Strongly agree
2021_1500,2021,,,Strongly agree,Strongly agree
2021_1501,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1502,2021,,,Neither agree nor disagree,Somewhat disagree
2021_1503,2021,,,Strongly agree,Strongly disagree
2021_1504,2021,,,Strongly disagree,Somewhat disagree
2021_1505,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1506,2021,,,Somewhat agree,Somewhat agree
2021_1507,2021,,,Strongly disagree,Strongly disagree
2021_1508,2021,,,Somewhat agree,Neither agree nor disagree
2021_1509,2021,,,Somewhat agree,Somewhat agree
2021_1510,2021,,,Strongly disagree,Strongly disagree
2021_1511,2021,,,Neither agree nor disagree,Neither agree nor disagree
2021_1512,2021,,,Neither agree nor disagree,Somewhat agree
